,tic,datadate,fyearq,fqtr,actq,lctq,dvpspq,saleq,cshoq,prccq,epsfiq,oancfy,ivncfy,fincfy,meanest,actual
1152,AAPL,30/09/2017,2017,3,112875,81302,0.63,45408,5169.782,144.02,1.67,47942,-36504,-13351,0.47,0.5175
1153,AAPL,31/12/2017,2017,4,128645,100814,0.63,52579,5126.201,154.12,2.07,63598,-46446,-17347,0.95,0.9725
1154,AAPL,31/03/2018,2018,1,143810,115788,0.63,88293,5081.651,169.23,3.89,28293,-13590,-7501,0.67,0.6825
1155,AAPL,30/06/2018,2018,2,130053,89320,0.63,61137,4943.282,167.78,2.73,43423,15120,-33773,0.55,0.585
1156,AAPL,30/09/2018,2018,3,115761,88548,0.73,53029,4842.917,185.11,2.34,57911,19067,-65296,0.69,0.7275
1157,AAPL,31/12/2018,2018,4,131339,116866,0.73,62900,4754.986,225.74,2.91,77434,16066,-87876,1.04,1.045
1158,AAPL,31/03/2019,2019,1,140828,108283,0.73,84310,4729.803,157.74,4.18,26690,5844,-13676,0.59,0.615
1159,AAPL,30/06/2019,2019,2,123346,93772,0.73,58015,4607.284,189.95,2.46,37845,19192,-43133,0.52,0.545
1160,AAPL,30/09/2019,2019,3,134973,89704,0.77,53809,4531.395,197.92,2.18,49481,46694,-69937,0.71,0.7575
1161,AAPL,31/12/2019,2019,4,162819,105718,0.77,64040,4443.236,223.97,3.03,69391,45896,-90976,1.14,1.2475
1162,AAPL,31/03/2020,2020,1,163231,102161,0.77,91819,4384.959,293.65,4.99,30516,-13668,-25407,0.57,0.6375
1163,AAPL,30/06/2020,2020,2,143753,96094,0.77,58313,4323.987,254.29,2.55,43827,-4655,-46347,0.5,0.645
1164,AAPL,30/09/2020,2020,3,140065,95318,0.82,59685,4283.939,364.8,2.58,60098,-9820,-65463,0.71,0.73
1165,AAPL,31/12/2020,2020,4,143713,105392,0.205,64698,16976.763,115.81,0.73,80674,-4289,-86820,1.39,1.68
1235,AMAT,30/04/2017,2017,1,9094,3808,0.1,3278,1079.831,34.25,0.65,646,-367,-194,0.76,0.79
1236,AMAT,31/07/2017,2017,2,12018,4097,0.1,3546,1074.632,40.61,0.76,1544,-1648,1642,0.84,0.86
1237,AMAT,31/10/2017,2017,3,12731,4371,0.1,3744,1066.487,44.31,0.85,2910,-1997,959,0.91,0.93
1238,AMAT,31/01/2018,2017,4,12918,4115,0.1,3969,1060,56.43,0.91,3609,-2526,521,0.98,1.06
1239,AMAT,30/04/2018,2018,1,13029,4399,0.1,4205,1050.688,53.63,0.15,1466,1352,-1029,1.14,1.22
1240,AMAT,31/07/2018,2018,2,11891,4580,0.1,4579,1008.048,49.67,1.06,2077,1374,-3591,1.17,1.2
1241,AMAT,31/10/2018,2018,3,10889,4322,0.2,4162,982.991,48.63,1.01,2710,700,-5046,0.97,0.97
1242,AMAT,31/01/2019,2018,4,10747,4068,0.2,3759,967,32.88,0.77,3787,571,-5928,0.79,0.81
1243,AMAT,30/04/2019,2019,1,10285,3776,0.2,3753,949.393,39.08,0.8,834,-66,-1016,0.66,0.7
1244,AMAT,31/07/2019,2019,2,10062,3605,0.2,3539,936.105,44.07,0.7,1634,-195,-1763,0.7,0.74
1245,AMAT,31/10/2019,2019,3,10042,3785,0.21,3562,923.754,49.37,0.61,2421,-357,-2490,0.76,0.8
1246,AMAT,31/01/2020,2019,4,10206,4447,0.21,3754,916,54.26,0.75,3247,-443,-3115,0.92,0.98
1247,AMAT,30/04/2020,2020,1,10769,4569,0.21,4162,918.305,57.99,0.96,987,-162,-530,0.95,0.89
1248,AMAT,31/07/2020,2020,2,12735,4765,0.21,3957,916.479,49.68,0.82,1622,3,642,0.95,1.06
1249,AMAT,31/10/2020,2020,3,12248,4285,0.22,4395,913.283,64.33,0.91,2489,11,-1164,1.17,1.25
1250,AMAT,31/01/2021,2020,4,13369,4459,0.22,4688,914,59.23,1.23,3804,-130,-1337,1.26,1.39
1317,ADM,30/06/2017,2017,1,20486,13602,0.32,14988,569,46.04,0.59,409,-381,-180,0.53,0.57
1318,ADM,30/09/2017,2017,2,18201,11421,0.32,14943,563,41.38,0.48,1314,-566,-939,0.57,0.45
1319,ADM,31/12/2017,2017,3,19140,11873,0.32,14827,559,42.51,0.34,2155,-933,-989,0.71,0.82
1320,ADM,31/03/2018,2017,4,19925,12570,0.32,16070,557,40.08,1.39,2211,-886,-1028,0.54,0.68
1321,ADM,30/06/2018,2018,1,20906,13285,0.335,15526,559,43.37,0.7,-3574,2180,1277,0.77,1.02
1322,ADM,30/09/2018,2018,2,18647,11718,0.335,17068,559,45.83,1,-3179,3548,-176,0.83,0.92
1323,ADM,31/12/2018,2018,3,19465,11648,0.335,15800,560,50.27,0.94,-3680,4575,-104,0.93,0.88
1324,ADM,31/03/2019,2018,4,20588,11776,0.335,15947,559,40.97,0.55,-4784,6582,187,0.61,0.46
1325,ADM,30/06/2019,2019,1,20262,13361,0.35,15304,560,43.13,0.41,-2035,-271,1065,0.63,0.6
1326,ADM,30/09/2019,2019,2,19548,12602,0.35,16297,558,40.8,0.42,-2713,1346,273,0.72,0.77
1327,ADM,31/12/2019,2019,3,19178,12020,0.35,16726,557,41.07,0.72,-3639,3251,-430,0.71,0.81
1328,ADM,31/03/2020,2019,4,21347,13734,0.35,16329,557,46.35,0.9,-5452,5259,-660,0.55,0.64
1329,ADM,30/06/2020,2020,1,26146,17317,0.36,14970,555,35.18,0.69,-655,1853,3342,0.51,0.85
1330,ADM,30/09/2020,2020,2,22011,12809,0.36,16281,556,39.9,0.84,-436,2173,-228,0.69,0.89
1331,ADM,31/12/2020,2020,3,22766,13907,0.36,15126,556,46.49,0.4,-1516,4728,-1943,1.05,1.21
1399,ADSK,31/07/2017,2017,1,2139.7,2049.6,0,485.7,220.392,90.07,-0.59,45.2,258.5,-178.8,-0.15,-0.11
1400,ADSK,31/10/2017,2017,2,2083.3,1701.7,0,501.8,219.192,110.79,-0.66,-27.3,200.7,-218,-0.13,-0.12
1401,ADSK,31/01/2018,2017,3,1871.9,1750,0,515.3,220.267,124.96,-0.55,-78.4,258.9,-374.2,-0.11,-0.09
1402,ADSK,30/04/2018,2017,4,1877.9,2123.2,0,553.8,218.3,115.62,-0.79,0.9,506.4,-656.6,0.03,0.06
1403,ADSK,31/07/2018,2018,1,1698,1852.6,0,559.9,219.145,125.9,-0.38,-16.9,47.6,-11.7,0.16,0.19
1404,ADSK,31/10/2018,2018,2,1598.8,1915.1,0,611.7,218.617,128.44,-0.18,26.4,-40.3,-157.3,0.27,0.29
1405,ADSK,31/01/2019,2018,3,1590,1985.5,0,660.9,219.1,129.25,-0.11,65.6,39.7,-291.9,0.42,0.46
1406,ADSK,30/04/2019,2018,4,1620,2301.2,0,737.3,219.4,147.2,0.29,377.1,-710.4,151.9,0.47,0.45
1407,ADSK,31/07/2019,2019,1,1422.3,2220.7,0,735.5,219.6,178.21,-0.11,221.2,-29.2,-192.4,0.61,0.65
1408,ADSK,31/10/2019,2019,2,1515.5,2707.3,0,796.8,219.5,156.17,0.18,440.5,-32.5,-366.1,0.73,0.78
1409,ADSK,31/01/2020,2019,3,1706.8,2840.2,0,842.7,220,147.36,0.3,716.9,-42.7,-600,0.89,0.92
1410,ADSK,30/04/2020,2019,4,2659.3,3219.2,0,899.3,219.4,196.85,0.59,1415.1,-57.3,-466.8,0.81,0.85
1411,ADSK,31/07/2020,2020,1,2024.3,2578.3,0,885.7,219.2,187.13,0.3,327.3,-78,-630.2,0.9,0.98
1412,ADSK,31/10/2020,2020,2,2203.9,2619.6,0,913.1,219.3,236.43,0.44,418.5,-111.8,-642.6,0.96,1.04
1413,ADSK,31/01/2021,2020,3,2339.8,2811.6,0,952.4,219.7,235.54,0.59,779.6,-176.7,-844,1.07,1.18
1478,ADP,31/12/2016,2017,1,30124.2,26719.3,0.53,2916.9,453.1,88.2,0.81,329.8,8763.9,-9513.6,0.81,0.87
1479,ADP,31/03/2017,2017,2,35808.1,32956.3,0.53,2987.3,448.9,102.78,1.13,841.1,2719.2,-4029.3,1.23,1.31
1480,ADP,30/06/2017,2017,3,39514.4,36418.5,0.57,3410.7,447.9,102.39,1.31,1668.7,-867,-986.5,0.67,0.66
1481,ADP,30/09/2017,2017,4,32658.7,29815.9,0.57,3064.9,445,102.46,0.59,2125.9,5730.4,-8281.7,0.84,0.91
1482,ADP,31/12/2017,2018,1,31002.6,28286.6,0.57,3077.2,444,109.32,0.93,244.7,-292.6,-2064.7,0.9,0.99
1483,ADP,31/03/2018,2018,2,39350,37250.9,0.57,3238.3,442.7,117.19,1.51,675.1,-1326.3,6280.3,1.44,1.52
1484,ADP,30/06/2018,2018,3,38714,36741.2,0.63,3696,441.7,113.48,1.49,1810,-1958,5358.2,0.9,0.92
1485,ADP,30/09/2018,2018,4,32050,30413.6,0.63,3316.2,438.8,134.14,0.32,2515.2,-2504.6,-1655.9,1.11,1.2
1486,ADP,31/12/2018,2019,1,29955.9,29037.3,0.69,3310.3,438.2,150.66,1.15,149.2,-452.7,-1817.7,1.18,1.34
1487,ADP,31/03/2019,2019,2,31682.6,30296.9,0.69,3492.4,436.2,131.12,1.27,931.5,-469.2,-1488.3,1.69,1.77
1488,ADP,30/06/2019,2019,3,40924,39166,0.79,3828.2,435.5,159.74,1.73,1956,-1197.9,6945.4,1.13,1.14
1489,ADP,30/09/2019,2019,4,34342.3,32627.7,0.79,3479.3,434.2,165.33,1.09,2688.3,-2197.7,-207.7,1.33,1.34
1490,ADP,31/12/2019,2020,1,29508.5,29200.9,0.79,3495.7,433.4,161.42,1.34,432.8,122.2,-5045.9,1.45,1.52
1491,ADP,31/03/2020,2020,2,41365,40522.4,0.79,3669.5,431.8,170.5,1.5,1130.9,-124.9,5525.1,1.92,1.92
1492,ADP,30/06/2020,2020,3,35708.7,34672.8,0.91,4047.8,429.8,136.68,1.9,2249.6,478.6,-964,0.96,1.14
1493,ADP,30/09/2020,2020,4,31564.1,30126.6,0.91,3376.8,429.9,148.89,0.96,3026.2,3156.3,-5890.6,0.98,1.41
1494,ADP,31/12/2020,2021,1,34815.4,32329.6,0.91,3470.7,429.3,139.49,1.4,481.9,264.2,2524.1,1.29,1.52
1564,AVY,30/06/2017,2017,1,2184.6,1759.3,0.41,1572.1,88.715,80.6,1.25,15.3,-112,194.7,1.21,1.31
1565,AVY,30/09/2017,2017,2,2209.8,1972.4,0.45,1626.9,88.39,88.37,1.34,178.3,-386.2,216.6,1.21,1.26
1566,AVY,31/12/2017,2017,3,2283.3,2023.3,0.45,1679.5,88.081,98.34,1.2,392.6,-446.1,80.8,1.25,1.33
1567,AVY,31/03/2018,2017,4,2237.9,1971.8,0.45,1735.3,88.012,114.86,-0.66,650.1,-547.7,-83.9,1.36,1.44
1568,AVY,30/06/2018,2018,1,2332.3,2081.4,0.45,1776.4,88.015,106.25,1.4,16,-35.8,-21.8,1.55,1.66
1569,AVY,30/09/2018,2018,2,2328.1,2109.2,0.52,1854.2,87.614,102.1,1.07,209.5,-82.1,-131.8,1.47,1.45
1570,AVY,31/12/2018,2018,3,2358.8,2358.2,0.52,1759.7,87.013,108.35,1.69,187.7,-127.4,-57.9,1.5,1.52
1571,AVY,31/03/2019,2018,4,2298,1994,0.52,1768.7,84.724,89.83,1.11,457.9,-232.5,-208.1,1.46,1.48
1572,AVY,30/06/2019,2019,1,2323.7,2040.5,0.52,1740.1,84.399,113,-1.74,35.4,-42,-0.7,1.68,1.72
1573,AVY,30/09/2019,2019,2,2377.2,2278.5,0.58,1795.7,84.227,115.68,1.69,238.8,-87.6,-134.9,1.61,1.66
1574,AVY,31/12/2019,2019,3,2333.4,2267.9,0.58,1761.4,83.585,113.57,1.71,467,-155.6,-313.4,1.69,1.73
1575,AVY,31/03/2020,2019,4,2340.6,2253.8,0.58,1772.9,83.367,130.82,1.92,746.5,-251,-470.3,1.5,1.66
1576,AVY,30/06/2020,2020,1,2913.6,2560.1,0.58,1723,83.321,101.87,1.6,4.4,-285.6,773.7,1.11,1.27
1577,AVY,30/09/2020,2020,2,2324.6,1909.5,0.58,1528.5,83.448,114.09,0.95,184,-328,156.1,1.53,1.91
1578,AVY,31/12/2020,2020,3,2374.5,1816,0.58,1729.1,83.451,127.84,1.79,441.8,-362.9,-49.7,2.05,2.27
1649,BAX,30/06/2017,2017,1,6633,2438,0.13,2475,542.711,51.86,0.49,189,-117,-37,0.57,0.63
1650,BAX,30/09/2017,2017,2,7704,2558,0.13,2605,544.581,60.54,0.48,718,-313,566,0.59,0.64
1651,BAX,31/12/2017,2017,3,7448,2662,0.16,2707,544.625,62.75,0.45,1323,-1088,391,0.59,0.64
1652,BAX,31/03/2018,2017,4,7263,2821,0.16,2774,541.477,64.64,-0.13,1837,-1310,61,0.62,0.7
1653,BAX,30/06/2018,2018,1,6956,2642,0.16,2692,536.502,65.04,0.69,447,-374,-545,0.71,0.77
1654,BAX,30/09/2018,2018,2,6890,2629,0.16,2813,535.01,73.84,0.62,852,-539,-808,0.74,0.8
1655,BAX,31/12/2018,2018,3,7028,2704,0.19,2761,533.281,77.09,0.95,1341,-715,-1095,0.73,0.78
1656,BAX,31/03/2019,2018,4,5919,2836,0.19,2833,512.999,65.82,0.57,2096,-938,-2603,0.68,0.76
1657,BAX,30/06/2019,2019,1,6087,3327,0.19,2638,510.048,81.31,0.66,142,-306,238,0.81,0.89
1658,BAX,30/09/2019,2019,2,7218,2597,0.19,2834,510.219,81.9,0.6,611,-462,968,0.86,0.74
1659,BAX,31/12/2019,2019,3,7210,2611,0.22,2851,508.034,87.47,0.71,1275,-679,614,0.88,0.97
1660,BAX,31/03/2020,2019,4,7503,3230,0.22,3039,506.155,83.62,-0.05,2104,-1100,498,0.72,0.82
1661,BAX,30/06/2020,2020,1,8333,3036,0.22,2802,508.389,81.19,0.64,272,-604,1170,0.72,0.64
1662,BAX,30/09/2020,2020,2,8566,2880,0.22,2718,510.182,86.1,0.48,646,-758,909,0.73,0.83
1663,BAX,31/12/2020,2020,3,9033,3422,0.245,2972,510.789,80.42,0.69,1156,-915,798,0.75,0.8
1732,BDX,31/03/2017,2017,1,5187,4570,0.73,2922,212.825,165.55,2.58,315,48,-955,2.24,2.3
1733,BDX,30/06/2017,2017,2,4891,4018,0.73,2970,213.305,183.44,1.58,1040,-155,-1861,2.44,2.46
1734,BDX,30/09/2017,2017,3,18212,3273,0.73,3035,227.565,195.11,-0.75,1424,-536,11433,2.37,2.4
1735,BDX,31/12/2017,2017,4,18633,3342,0.73,3166,227.942,195.95,1.24,2550,-883,10977,2.41,2.48
1736,BDX,31/03/2018,2018,1,7542,4895,0.75,3080,266.242,214.06,-0.76,320,-15315,1938,2.63,2.65
1737,BDX,30/06/2018,2018,2,7512,4426,0.75,4222,267.202,216.7,-0.19,1017,-15540,1565,2.86,2.91
1738,BDX,30/09/2018,2018,3,7525,6106,0.75,4279,267.564,239.56,2.03,1559,-15298,949,2.93,2.93
1739,BDX,31/12/2018,2018,4,7411,7216,0.75,4402,268.224,261,-0.64,2865,-15829,-58,2.61,2.7
1740,BDX,31/03/2019,2019,1,6941,7145,0.77,4160,269.063,225.32,2.05,245,299,-734,2.58,2.59
1741,BDX,30/06/2019,2019,2,6844,7108,0.77,4195,269.732,249.73,-0.07,1027,30,-1531,3.07,3.08
1742,BDX,30/09/2019,2019,3,6781,6237,0.77,4351,269.954,252.01,1.51,1959,-300,-2300,3.3,3.31
1743,BDX,31/12/2019,2019,4,6664,5655,0.77,4584,270.427,252.96,0.45,3330,-741,-3223,2.64,2.65
1744,BDX,31/03/2020,2020,1,6438,6726,0.79,4225,271.173,271.97,0.87,712,-287,-413,2.4,2.55
1745,BDX,30/06/2020,2020,2,8555,8755,0.79,4254,271.776,229.77,0.53,1196,-542,1210,2.06,2.2
1746,BDX,30/09/2020,2020,3,8827,6067,0.79,3854,289.869,239.27,0.97,2058,-905,1230,2.52,2.79
1747,BDX,31/12/2020,2020,4,8969,5836,0.79,4784,290.017,232.68,0.36,3539,-1232,22,3.01,4.55
1816,VZ,30/06/2017,2017,1,27158,26664,0.5775,29814,4079.369,48.75,0.84,1681,-4833,4579,0.96,0.96
1817,VZ,30/09/2017,2017,2,28823,27758,0.5775,30548,4079.408,44.66,1.07,9918,-9883,1668,0.98,0.98
1818,VZ,31/12/2017,2017,3,30867,28930,0.5775,31717,4079.441,49.49,0.89,17221,-13701,-1913,0.88,0.86
1819,VZ,31/03/2018,2017,4,29913,33037,0.59,33955,4079.476,52.93,4.56,25305,-19372,-6734,1.1,1.17
1820,VZ,30/06/2018,2018,1,31025,31615,0.59,31772,4131.897,47.82,1.11,6648,-5285,-1316,1.14,1.2
1821,VZ,30/09/2018,2018,2,30876,32329,0.59,32203,4131.936,50.31,1,16433,-8728,-7865,1.19,1.22
1822,VZ,31/12/2018,2018,3,33154,34167,0.59,32607,4132.015,53.39,1.19,26244,-13136,-12421,1.09,1.12
1823,VZ,31/03/2019,2018,4,34636,37930,0.6025,34281,4132.033,56.22,0.47,34339,-17934,-15377,1.17,1.2
1824,VZ,30/06/2019,2019,1,33397,38607,0.6025,32128,4135.707,59.13,1.22,7081,-4803,-2657,1.2,1.23
1825,VZ,30/09/2019,2019,2,33308,38214,0.6025,32071,4135.765,57.13,0.95,15836,-8589,-8043,1.24,1.25
1826,VZ,31/12/2019,2019,3,34895,39209,0.6025,32894,4135.784,60.36,1.25,26748,-12157,-14301,1.14,1.13
1827,VZ,31/03/2020,2019,4,37473,44868,0.615,34775,4135.828,61.4,1.23,35746,-17581,-18164,1.22,1.26
1828,VZ,30/06/2020,2020,1,40705,41057,0.615,31610,4137.995,53.73,1,8824,-6980,2563,1.15,1.18
1829,VZ,30/09/2020,2020,2,37333,38886,0.615,30447,4138.054,55.13,1.13,23552,-12124,-6232,1.22,1.25
1830,VZ,31/12/2020,2020,3,38572,36185,0.615,31543,4138.094,59.49,1.05,32472,-18469,-7737,1.17,1.21
1901,BBY,31/07/2017,2017,1,9656,6470,0.34,8528,306,51.81,0.6,243,-423,-413,0.62,0.69
1902,BBY,31/10/2017,2017,2,10078,7105,0.34,8940,300,58.34,0.67,692,-708,-874,0.78,0.78
1903,BBY,31/01/2018,2017,3,11405,9152,0.34,9320,296,55.98,0.78,1203,-1016,-1335,2.02,2.42
1904,BBY,30/04/2018,2017,4,9829,7817,0.34,15363,282.988,73.06,1.23,2141,-1002,-2297,0.74,0.82
1905,BBY,31/07/2018,2018,1,8930,7055,0.45,9109,281,76.53,0.72,204,1073,-516,0.82,0.91
1906,BBY,31/10/2018,2018,2,8771,7229,0.45,9379,276,75.03,0.86,1108,1200,-1524,0.85,0.93
1907,BBY,31/01/2019,2018,3,10901,9933,0.45,9590,272,70.16,0.99,1107,574,-1526,2.57,2.72
1908,BBY,30/04/2019,2018,4,8870,7513,0.45,14801,265.703,59.24,2.69,2408,508,-2018,0.86,1.02
1909,BBY,31/07/2019,2019,1,8014,7171,0.5,9142,267,74.41,0.98,2,-192,-226,0.99,1.08
1910,BBY,31/10/2019,2019,2,8192,7576,0.5,9536,265,76.53,0.89,625,-828,-576,1.03,1.13
1911,BBY,31/01/2020,2019,3,10175,9726,0.5,9764,260,71.83,1.1,937,-727,-1060,2.75,2.9
1912,BBY,30/04/2020,2019,4,8857,8060,0.5,15196,256.494,84.69,2.84,2565,-895,-1498,0.43,0.67
1913,BBY,31/07/2020,2020,1,8996,8804,0.55,8562,257,76.73,0.61,827,-179,1049,1.08,1.71
1914,BBY,31/10/2020,2020,2,10683,10080,0.55,9910,258,99.59,1.65,3788,-383,-332,1.69,2.06
1915,BBY,31/01/2021,2020,3,14551,12945,0.55,11853,258,111.55,1.48,3907,-1153,170,3.41,3.48
1977,BIO,30/06/2017,2017,1,1732.571,407.504,0,500.051,29.606,199.34,0.41,-56.22,-110.392,0.673,0.56,0.17
1978,BIO,30/09/2017,2017,2,1826.528,455.11,0,504.666,29.62,226.31,0.17,6.2,-147.675,-0.395,0.37,0.91
1979,BIO,31/12/2017,2017,3,1892.451,466.456,0,534.141,29.764,222.22,0.73,34.531,-162.489,-3.235,1.26,0.51
1980,BIO,31/03/2018,2017,4,1976.649,502.696,0,621.295,29.786,238.67,2.75,103.885,-175.572,0.341,1.07,1.17
1981,BIO,30/06/2018,2018,1,1977.116,456.198,0,551.519,29.805,250.08,21.77,40.346,-18.816,2.515,1.27,1.64
1982,BIO,30/09/2018,2018,2,1992.334,442.421,0,575.911,29.835,288.54,8.87,118.208,-102.658,0.499,1.18,0.91
1983,BIO,31/12/2018,2018,3,2034.197,453.159,0,545.138,29.962,312.99,8.89,180.485,-132.167,-1.677,1.77,2.13
1984,BIO,31/03/2019,2018,4,2023.478,450.795,0,616.847,29.801,232.22,-27.73,285.494,-186.978,-48.68,1.1,1.65
1985,BIO,30/06/2019,2019,1,2031.643,444.306,0,553.979,29.82,305.68,28.74,42.943,-22.713,2.161,1.33,1.49
1986,BIO,30/09/2019,2019,2,2087.94,445.977,0,572.619,29.801,312.59,19.86,198.345,-37.784,-13.484,1.4,1.61
1987,BIO,31/12/2019,2019,3,2047.632,434.04,0,560.633,29.935,332.74,-8.68,298.095,-147.693,-17.975,2.44,2.32
1988,BIO,31/03/2020,2019,4,2180.155,905.495,0,624.428,29.926,370.03,18.31,457.897,-208.889,-22.758,1.7,1.91
1989,BIO,30/06/2020,2020,1,2082.587,869.254,0,571.644,29.647,350.56,22.72,62.808,-12.422,-98.617,1.15,1.61
1990,BIO,30/09/2020,2020,2,2132.584,926.895,0,536.88,29.678,451.49,32.15,154.93,-100.995,-101.596,1.8,3
1991,BIO,31/12/2020,2020,3,2323.861,986.657,0,647.263,29.831,515.46,43.64,290.594,-10.141,-101.157,3.29,4.01
2062,HRB,31/10/2017,2017,1,833.94,562.506,0.24,137.802,209.057,30.5,-0.63,-409.115,-12.963,-27.45,-0.72,-0.71
2063,HRB,31/01/2018,2017,2,444.616,393.177,0.24,140.854,209.068,24.74,-0.74,-648.457,-79.415,-106.858,-1.29,-1.16
2064,HRB,30/04/2018,2017,3,1284.141,666.528,0.24,488.426,209.119,26.54,-1.18,-1357.701,-122.573,631.342,5.27,5.43
2065,HRB,31/07/2018,2017,4,1891.713,843.651,0.24,2392.849,209.254,27.65,5.42,850.003,-112.057,-190.664,-0.77,-0.72
2066,HRB,31/10/2018,2018,1,1282.123,563.996,0.25,145.183,205.509,25.16,-0.74,-375.563,-6.562,-169.908,-0.93,-0.83
2067,HRB,31/01/2019,2018,2,891.002,435.721,0.25,148.871,205.527,26.54,-0.86,-627.691,-83.204,-226.268,-0.55,-0.58
2068,HRB,30/04/2019,2018,3,1234.652,587.646,0.25,468.384,205.041,23.59,-0.62,-1347.456,-119.259,110.383,4.14,4.32
2069,HRB,31/07/2019,2018,4,1993.359,923.001,0.25,2332.443,201.96,27.21,4.29,606.538,-155.131,-403.695,-0.75,-0.72
2070,HRB,31/10/2019,2019,1,946.705,732.969,0.26,150.362,200.959,27.69,-0.74,-483.829,-358.807,-100.193,-0.92,-0.93
2071,HRB,31/01/2020,2019,2,601.412,1263.957,0.26,160.801,195.246,24.99,-0.95,-693.316,-417.059,-176.761,-0.55,-0.59
2072,HRB,30/04/2020,2019,3,1301.962,1337.621,0.26,519.205,192.474,23.2,-0.67,-1467.791,-489.702,611.912,2.62,3.01
2073,HRB,31/07/2020,2019,4,3086.736,1575.616,0.26,1809.352,192.475,16.65,2.37,108.961,-470.231,1531.848,0.51,0.55
2074,HRB,31/10/2020,2020,1,2997.345,765.958,0.26,601.03,192.898,14.5,0.47,-20.5,4.38,-56.72,-0.94,-1.09
2075,HRB,31/01/2021,2020,2,592.913,552.603,0.26,176.55,183.418,17.26,-1.18,-262.739,-23.432,-2205.945,-0.74,-1.17
2145,BA,30/06/2017,2017,1,62367,49781,1.42,21961,605.792,176.86,2.54,2094,-262,-2463,2.31,2.55
2146,BA,30/09/2017,2017,2,62831,52909,1.42,23051,593.199,197.75,2.87,7044,-1386,-5774,2.67,2.72
2147,BA,31/12/2017,2017,3,64142,54409,1.42,24223,597.351,254.21,2.99,10440,-1636,-9109,2.9,3.06
2148,BA,31/03/2018,2017,4,65161,56269,1.42,24770,591.039,294.91,5.49,13344,-2062,-11350,2.56,3.64
2149,BA,30/06/2018,2018,1,86543,75532,1.71,23382,584.222,327.88,4.15,3136,119,-2845,3.35,3.33
2150,BA,30/09/2018,2018,2,86401,77725,1.71,24258,575.884,335.51,3.73,7816,-1295,-7177,3.51,3.58
2151,BA,31/12/2018,2018,3,87686,79417,1.71,25146,568.999,371.9,4.07,12375,-2197,-10866,4.58,5.48
2152,BA,31/03/2019,2018,4,87830,81590,1.71,28341,567.641,322.5,5.93,15322,-4621,-11722,3.23,3.16
2153,BA,30/06/2019,2019,1,89509,83615,2.055,22917,563.411,381.42,3.75,2788,-767,-2823,1.8,-5.82
2154,BA,30/09/2019,2019,2,95111,92189,2.055,21361,562.703,364.01,-5.21,2198,-853,96,2.12,1.45
2155,BA,31/12/2019,2019,3,101656,91846,2.055,20010,562.789,380.47,2.05,-226,-2047,4336,1.53,-2.33
2156,BA,31/03/2020,2019,4,102229,97312,2.055,20530,562.909,325.76,-1.79,-2446,-1530,5739,-1.71,-1.7
2157,BA,30/06/2020,2020,1,111011,94502,2.055,16878,564.313,149.14,-1.11,-4302,-379,10280,-2.55,-4.79
2158,BA,30/09/2020,2020,2,130277,92482,0,12358,564.42,183.3,-4.2,-9582,-12686,32742,-2.31,-1.39
2159,BA,31/12/2020,2020,3,131012,92307,0,13988,564.516,165.26,-0.79,-14401,-16823,32274,-1.01,-4.19
2230,RHI,30/06/2017,2017,1,1295.922,682.6,0.24,1287.37,127.179,48.83,0.62,123.5,-15.274,-111.325,0.66,0.64
2231,RHI,30/09/2017,2017,2,1347.106,719.443,0.24,1308.428,126.184,47.93,0.64,258.06,-38.074,-190.773,0.7,0.68
2232,RHI,31/12/2017,2017,3,1437.323,778.348,0.24,1324.709,125.347,50.34,0.68,388.463,-54.076,-258.544,0.54,0.65
2233,RHI,31/03/2018,2017,4,1431.869,747.896,0.24,1346.282,124.261,55.54,0.38,452.991,-78.497,-352.891,0.74,0.8
2234,RHI,30/06/2018,2018,1,1468.456,764.44,0.28,1395.333,123.563,57.89,0.78,116.218,-18.55,-103.452,0.85,0.89
2235,RHI,30/09/2018,2018,2,1504.129,808.876,0.28,1457.054,122.445,65.1,0.89,263.964,-37.088,-207.077,0.91,0.95
2236,RHI,31/12/2018,2018,3,1612.4,896.28,0.28,1466.226,121.375,70.38,0.95,449.277,-55.17,-319.233,0.91,0.95
2237,RHI,31/03/2019,2018,4,1473.61,819.536,0.28,1481.658,119.078,57.2,0.95,572.322,-88.509,-490.115,0.95,0.93
2238,RHI,30/06/2019,2019,1,1532.017,900.73,0.31,1468.53,118.321,65.16,0.93,127.079,-23.08,-110.279,0.98,0.98
2239,RHI,30/09/2019,2019,2,1564.919,909.51,0.31,1516.385,117.561,57.01,0.98,247.827,-47.729,-207.675,1,1.01
2240,RHI,31/12/2019,2019,3,1631.183,977.44,0.31,1552.132,116.097,55.66,1.01,439.006,-73.529,-323.897,0.98,0.98
2241,RHI,31/03/2020,2019,4,1628.849,940.692,0.31,1537.385,115.12,63.15,0.98,519.629,-102.138,-423.366,0.82,0.79
2242,RHI,30/06/2020,2020,1,1606.655,913.354,0.34,1506.691,114.602,37.75,0.79,124.926,-28.35,-110.497,0.37,0.41
2243,RHI,30/09/2020,2020,2,1720.148,977.167,0.34,1108.326,114.635,52.83,0.41,425.942,-43.015,-149,0.58,0.67
2244,RHI,31/12/2020,2020,3,1853.681,1052.785,0.34,1189.897,114.18,52.94,0.67,564.641,-43.432,-208.476,0.68,0.84
